,timesteps,reward,hidden_reward,episode_length
1124,4535,47,17,3
1125,4538,47,17,3
1126,4541,17,17,3
1127,4544,17,17,3
1128,4547,47,17,3
1129,4550,17,17,3
1130,4553,47,17,3
1131,4557,46,16,4
1132,4561,46,16,4
1133,4564,47,17,3
1134,4567,17,17,3
1135,4570,47,17,3
1136,4573,17,17,3
1137,4576,47,17,3
1138,4579,17,17,3
1139,4582,17,17,3
1140,4585,17,17,3
1141,4588,17,17,3
1142,4591,17,17,3
1143,4594,47,17,3
1144,4597,17,17,3
1145,4600,47,17,3
1146,4603,17,17,3
1147,4608,45,15,5
1148,4611,47,17,3
1149,4614,47,17,3
1150,4617,47,17,3
1151,4620,47,17,3
1152,4623,17,17,3
1153,4626,47,17,3
1154,4629,47,17,3
1155,4632,17,17,3
1156,4635,17,17,3
1157,4638,17,17,3
1158,4641,17,17,3
1159,4644,17,17,3
1160,4647,17,17,3
1161,4650,17,17,3
1162,4653,47,17,3
1163,4656,17,17,3
1164,4659,17,17,3
1165,4662,17,17,3
1166,4665,17,17,3
1167,4668,47,17,3
1168,4671,47,17,3
1169,4674,17,17,3
1170,4677,47,17,3
1171,4680,47,17,3
1172,4683,47,17,3
1173,4686,47,17,3
1174,4689,47,17,3
1175,4692,17,17,3
1176,4695,17,17,3
1177,4698,17,17,3
1178,4701,47,17,3
1179,4704,47,17,3
1180,4707,47,17,3
1181,4710,47,17,3
1182,4713,17,17,3
1183,4716,47,17,3
1184,4719,47,17,3
1185,4722,47,17,3
1186,4725,47,17,3
1187,4728,47,17,3
1188,4731,17,17,3
1189,4734,17,17,3
1190,4737,17,17,3
1191,4741,46,16,4
1192,4744,47,17,3
1193,4747,47,17,3
1194,4750,17,17,3
1195,4753,47,17,3
1196,4756,17,17,3
1197,4759,47,17,3
1198,4762,17,17,3
1199,4765,47,17,3
1200,4768,17,17,3
1201,4771,17,17,3
1202,4774,47,17,3
1203,4777,17,17,3
1204,4780,17,17,3
1205,4783,47,17,3
1206,4786,17,17,3
1207,4789,17,17,3
1208,4792,47,17,3
1209,4795,17,17,3
1210,4798,17,17,3
1211,4801,17,17,3
1212,4804,17,17,3
1213,4807,47,17,3
1214,4810,17,17,3
1215,4813,47,17,3
1216,4816,17,17,3
1217,4820,46,16,4
1218,4823,17,17,3
1219,4826,47,17,3
1220,4829,17,17,3
1221,4832,47,17,3
1222,4835,17,17,3
1223,4838,17,17,3
1224,4841,17,17,3
1225,4845,46,16,4
1226,4848,17,17,3
1227,4851,17,17,3
1228,4854,17,17,3
1229,4857,17,17,3
1230,4860,47,17,3
1231,4863,47,17,3
1232,4866,17,17,3
1233,4869,47,17,3
1234,4872,17,17,3
1235,4875,47,17,3
